  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
  491     1     7   146.8   160.7    13.8  3129.8   155.8  8588.0  5458.2   548.1  1139.6   92015.9   41939.8 
  492     1     1     4.2    43.6    39.4  2643.7    21.2  8536.0  5892.4   968.1   230.4  236836.2  128445.5 
  492     1     2    53.3    93.1    39.8  2176.9    78.7  8985.7  6808.8   593.8   664.8  244405.5  152976.5 
  492     1     3   100.7   136.9    36.2  2138.6   123.0  8669.2  6530.6   860.5   526.7  207209.5  125942.9 
  493     1     1     4.3    43.1    38.9  2666.1    21.7  8577.5  5911.4   982.7   241.9  231416.1  122104.7 
  493     1     2    64.2    93.1    28.9  2187.0    78.9  9172.9  6985.9   619.8   746.0  200159.3  132362.8 
  493     1     3   100.9   137.0    36.1  2080.8   123.9  8705.4  6624.7   841.5   712.9  215126.8  136057.5 
  494     1     1     6.0    26.9    20.9  3395.6    19.6  8655.9  5260.3   838.5   620.2  126508.7   48410.4 
  494     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  494     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  494     1     4    65.0    96.5    31.5  2169.6    79.8  9127.3  6957.7   532.3   509.3  205690.1  134092.2 
  494     1     5   101.0   113.5    12.4  2505.3   107.6  8587.6  6082.4  1176.5  1265.1   84092.6   49019.0 
  494     1     6   116.1   139.6    23.5  2845.6   126.6  9291.4  6445.8  1173.9   750.9  184083.0  112943.8 
  494     1     7   146.6   160.9    14.3  3075.1   155.6  8919.5  5844.4   570.4  1142.7   95869.2   46667.4 
  495     1     1     6.6    26.7    20.1  3210.7    19.0  8974.1  5763.5   503.4   604.0  126048.7   55414.4 
  495     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  495     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  495     1     4    64.5    97.1    32.6  1853.6    79.5  9057.2  7203.6   513.5   447.2  211240.7  146364.9 
  495     1     5   101.0   113.1    12.1  2213.4   107.5  8905.0  6691.6  1371.5  1621.9   85748.6   54760.7 
  495     1     6   115.8   139.8    24.0  2626.5   126.4  9276.0  6649.5  1266.3   730.4  187026.3  118737.3 
  495     1     7   146.5   160.6    14.1  2982.0   155.9  8826.8  5844.8   528.2  1331.1   93303.5   45591.2 
  496     1     1     6.8    26.7    19.9  3145.3    20.0  9321.0  6175.6  1013.5  1121.6  128457.7   59260.0 
  496     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  496     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  496     1     4    64.9    97.0    32.2  2025.5    79.4  9046.7  7021.3   515.8   465.2  209723.1  138831.9 
  496     1     5   101.0   113.5    12.5  2248.3   107.4  8795.8  6547.5  1385.7  1425.5   87702.1   53977.2 
  496     1     6   115.8   140.3    24.5  2651.1   126.4  9209.7  6558.6  1167.2   660.2  188789.2  117208.8 
  496     1     7   146.6   160.6    14.0  3235.9   156.2  8144.6  4908.7   459.0  1270.8   90384.6   38610.0 
  497     1     1     6.9    27.3    20.4  3220.5    20.4  8944.5  5724.0   874.2   955.0  131680.6   57609.6 
  497     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  497     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  497     1     4    65.5    97.1    31.6  2690.3    80.5  9042.1  6351.8   315.3   451.6  201797.9  110326.7 
  497     1     5   101.3   113.5    12.2  2303.1   107.5  8620.9  6317.8  1418.4  1363.6   84450.9   52207.4 
  497     1     6   116.0   139.8    23.8  2767.7   126.2  9239.7  6472.0  1138.7   668.3  180703.4  111512.0 
  497     1     7   146.7   160.6    13.9  3267.3   156.8  7962.0  4694.8   393.0  1346.0   88822.1   36546.1 
  498     1     1     5.8    26.7    20.9  3441.9    20.3  9019.5  5577.6   437.9  1077.0  134492.6   55329.5 
  498     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  498     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  498     1     4    64.9    97.3    32.4  2395.2    79.8  9193.9  6798.7   513.2   520.0  212814.8  128983.6 
  498     1     5   101.1   113.6    12.5  2428.3   108.0  8298.7  5870.4   960.7  1269.6   79017.2   45020.5 
  498     1     6   116.0   140.0    24.0  2710.1   126.6  9206.1  6496.0  1179.7   669.2  184016.2  113553.8 
  498     1     7   146.3   160.6    14.3  3289.0   155.9  8523.4  5234.4   463.1  1057.7   87569.0   34944.2 
  499     1     1     6.0    27.0    21.0  3191.5    20.2  9157.1  5965.6   904.7  1058.3  134896.3   61491.1 
  499     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  499     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  499     1     4    64.7    97.1    32.4  2327.5    80.6  9090.0  6762.5   400.6   515.3  212776.7  131312.9 
  499     1     5   101.0   113.6    12.5  2301.4   107.8  8457.7  6156.2  1076.8  1367.8   81574.3   49354.4 
  499     1     6   116.0   139.7    23.7  2662.9   126.6  9217.5  6554.6  1259.3   726.8  184148.7  114914.1 
  499     1     7   146.4   160.6    14.2  3200.5   155.9  8760.7  5560.1   484.2  1164.9   88887.0   37678.8 
  500     1     1     6.9    26.8    19.9  3413.2    20.1  9295.9  5882.7   466.8   990.3  134601.1   59510.1 
  500     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  500     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  500     1     4    64.7    96.8    32.1  2262.0    80.5  8983.0  6721.0   380.5   458.1  204403.1  127496.0 
  500     1     5   101.1   113.3    12.3  2157.2   107.8  8897.9  6740.6  1200.4  1656.9   83414.3   53213.1 
  500     1     6   115.9   139.8    23.8  2537.1   126.8  9145.8  6608.8  1192.5   755.8  181814.4  115850.9 
  500     1     7   146.4   160.5    14.1  3173.8   155.7  8801.1  5627.3   543.9  1245.6   92419.4   41638.5 
  501     1     1     6.3    25.8    19.5  2699.5    19.2  9338.9  6639.4   722.9  1739.4  131728.7   75039.6 
  501     1     2    28.1    46.9    18.8  2697.2    33.7  8709.0  6011.8  1382.8   562.6  113113.5   59169.4 
  501     1     3    55.8    72.6    16.8  2351.4    65.9  9538.6  7187.2  1047.7  1665.8  121350.5   76674.1 
  501     1     4    75.2    95.3    20.1  2317.4    82.2  7345.2  5027.8   863.9   496.2  106432.2   55449.0 
  501     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  501     1     6   113.6   142.4    28.8  3211.2   124.4  9329.1  6117.9  1099.8   615.3  209142.6  109594.4 
  501     1     7   147.9   161.0    13.1  2889.9   153.8  8759.9  5870.0  1198.7   811.3   91047.5   47698.9 
  502     1     1     6.3    25.9    19.6  2761.0    18.5  9606.1  6845.1  1303.3  1159.7  131343.7   73362.5 
  502     1     2    28.1    46.1    18.0  2788.7    33.8  8708.9  5920.1  1365.2   621.2  112193.1   56418.3 
  502     1     3    55.9    72.8    16.9  2394.6    65.9  9583.3  7188.7  1044.1  1682.2  122749.5   77252.8 
  502     1     4    75.3    95.4    20.1  2314.9    82.3  7314.6  4999.7   882.1   490.7  106247.6   55320.1 
  502     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  502     1     6   113.6   141.9    28.4  3194.4   124.4  9359.4  6165.1  1113.6   636.4  206099.5  110268.0 
  502     1     7   147.9   160.8    12.9  2831.6   153.8  8785.1  5953.6  1203.4   883.1   90222.6   47749.3 
  503     1     1     6.5    25.6    19.2  2946.7    18.6  9661.9  6715.2  1263.9  1151.6  131258.4   69378.0 
  503     1     2    27.8    44.8    17.0  3067.5    33.6  8522.0  5454.5  1309.7   637.0  111824.1   53541.3 
  503     1     3    57.2    72.5    15.3  2352.7    65.9  9555.5  7202.8  1035.5  1745.1  114778.9   74782.7 
  503     1     4    75.1    95.3    20.2  2181.0    82.2  7614.6  5433.6   921.2   536.7  108433.7   60452.4 
  503     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  503     1     6   113.2   142.1    28.8  3238.5   124.4  9304.9  6066.4  1078.0   724.7  209185.4  108792.2 
  503     1     7   147.9   161.0    13.1  2784.6   153.9  8841.0  6056.4  1211.6   913.8   91641.7   49873.0 
  504     1     1     6.7    25.7    18.9  2746.1    18.8  9610.0  6863.8  1320.3  1402.6  130324.0   72654.9 
  504     1     2    27.5    44.5    16.9  2911.0    33.6  8433.0  5521.9  1336.5   629.6  109545.9   54236.5 
  504     1     3    57.3    72.5    15.2  2340.3    65.9  9399.7  7059.4  1034.3  1689.7  112686.2   72901.4 
  504     1     4    75.0    95.4    20.4  2130.1    82.2  7158.8  5028.7   828.3   498.4  102863.6   56002.4 
  504     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  504     1     6   111.8   142.5    30.7  3691.6   124.4  9106.0  5414.4   577.1   706.1  223041.9  101218.6 
  504     1     7   147.9   161.1    13.2  2843.7   153.8  8791.5  5947.9  1208.7   805.4   94747.4   49248.5 
  505     1     1     7.0    25.8    18.8  2881.6    19.3  9442.6  6561.0  1000.5  1467.7  126855.4   69223.7 
  505     1     2    28.1    47.3    19.2  2920.4    33.6  8620.8  5700.4  1335.5   549.0  118094.0   56765.3 
  505     1     3    57.2    70.9    13.7  2203.3    64.5  9654.6  7451.3  1358.9  1623.5  100265.4   67216.3 
  505     1     4    73.4    95.6    22.2  2020.7    81.4  7718.2  5697.4   843.1   462.4  115342.4   66844.4 
  505     1     5   104.5   120.3    15.8  2799.4   111.9  9618.3  6818.9  1523.7   801.0  117121.7   66732.8 
  505     1     6   122.4   141.6    19.2  3037.4   129.9  8683.1  5645.7   949.4   755.3  123743.9   59957.6 
  505     1     7   147.7   162.0    14.3  2415.6   155.7  8457.2  6041.6   859.9  1148.5   92624.5   53974.5 
  506     1     1     6.8    25.8    19.0  2821.8    19.2  9334.5  6512.7   697.2  1324.7  129952.8   70695.4 
  506     1     2    28.0    44.8    16.8  3055.3    33.7  8655.7  5600.4  1372.3   601.5  115428.6   57378.1 
  506     1     3    57.1    70.9    13.8  2381.1    64.6  9569.1  7188.0  1316.1  1593.5  100686.8   64970.4 
  506     1     4    73.5    96.0    22.4  1961.7    81.3  7488.8  5527.1   916.3   380.2  114671.2   67590.3 
  506     1     5   105.3   120.2    14.9  2647.7   111.7  9652.4  7004.7  1770.9   823.3  113126.6   68115.7 
  506     1     6   122.2   140.9    18.7  2975.8   130.0  8731.0  5755.2   913.9   731.9  122534.1   63017.2 
  506     1     7   147.7   161.9    14.2  2493.0   155.6  8488.8  5995.8   899.8  1171.3   94254.1   54366.7 
  507     1     1     6.3    25.9    19.5  2860.5    18.6  9641.4  6780.9  1286.1  1171.1  131990.8   71920.7 
  507     1     2    28.1    46.4    18.3  2842.4    33.7  8734.5  5892.1  1334.3   584.5  112204.8   55356.3 
  507     1     3    56.1    72.5    16.4  2268.9    65.9  9568.7  7299.8  1013.1  1771.2  118972.2   78132.4 
  507     1     4    75.1    96.4    21.3  2173.5    82.4  7012.3  4838.8   874.2   485.9  107863.2   57873.9 
  507     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  507     1     6   112.9   141.7    28.8  3516.3   124.5  9321.9  5805.6   805.4   671.4  212131.2  103127.0 
  507     1     7   147.8   160.7    12.9  2977.1   153.4  8911.7  5934.6  1157.5   818.0   88467.4   43811.2 
  508     1     1     6.5    25.6    19.1  3034.1    18.8  9499.5  6465.4  1179.1  1320.7  131550.1   67833.4 
  508     1     2    27.8    46.5    18.7  3026.9    33.6  8572.9  5546.0  1313.4   591.5  117752.1   54187.1 
  508     1     3    55.9    72.5    16.6  2259.4    66.0  9613.1  7353.8   997.9  1828.5  121600.0   78672.4 
  508     1     4    75.0    94.1    19.2  2233.3    82.1  7214.4  4981.1   839.4   475.1  104829.1   55696.3 
  508     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  508     1     6   112.7   141.6    28.9  3563.8   124.5  9386.9  5823.1   747.9   715.3  212391.0  101914.7 
  508     1     7   148.0   160.7    12.7  2963.5   153.4  8967.9  6004.3  1195.4   834.6   88432.6   43979.8 
  509     1     1     6.5    25.6    19.1  2741.6    19.0  9598.8  6857.2  1321.5  1500.6  128939.9   71366.3 
  509     1     2    27.4    45.7    18.3  2821.3    33.5  8491.3  5670.0  1337.6   605.2  112233.4   55806.9 
  509     1     3    57.0    72.4    15.4  2229.6    65.9  9548.8  7319.2  1043.8  1790.8  114161.1   76257.8 
  509     1     4    74.7    94.1    19.4  2149.4    82.0  7439.9  5290.5   938.2   520.7  106410.2   59123.4 
  509     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  509     1     6   112.3   142.2    30.0  3724.4   124.5  9274.2  5549.8   615.9   719.2  219119.5   99938.4 
  509     1     7   147.1   160.6    13.5  2915.4   153.5  8709.7  5794.4  1087.3   874.5   91738.0   48007.7 
  510     1     1     6.6    25.7    19.1  2801.2    19.2  9522.2  6721.0  1398.9  1596.2  128965.7   70141.5 
  510     1     2    28.3    46.0    17.7  2879.6    33.7  8550.7  5671.1  1224.1   552.8  106268.0   51554.8 
  510     1     3    56.6    72.4    15.8  2129.9    65.7  9486.5  7356.6  1082.7  1763.5  116101.3   77763.5 
  510     1     4    74.7    94.8    20.1  2040.9    82.1  7526.7  5485.9   949.8   557.8  107543.7   62644.4 
  510     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  510     1     6   112.9   142.2    29.3  3905.4   125.4  8892.6  4987.1   473.5   769.4  214988.3   90014.3 
  510     1     7   146.9   160.6    13.8  2919.8   154.3  8451.9  5532.0   880.2   940.3   90621.5   43904.0 
  511     1     1     7.0    27.0    20.0  2603.1    19.5  9485.9  6882.8   763.9  1383.8  135250.2   77981.4 
  511     1     2    29.0    46.2    17.1  2707.0    34.6  8670.6  5963.6  1117.3   596.2  105598.8   54166.2 
  511     1     3    57.1    70.8    13.7  2321.6    64.8  9625.0  7303.4  1189.2  1668.3   98798.5   63974.5 
  511     1     4    73.4    96.6    23.2  1908.9    81.4  7738.5  5829.5   908.4   390.1  120180.1   72456.5 
  511     1     5   105.3   120.3    15.0  2757.8   111.8  9572.7  6814.9  1750.8   734.0  114920.5   68037.2 
  511     1     6   122.1   140.7    18.6  3012.8   128.8  8903.8  5891.0  1063.5   653.1  117484.9   57228.7 
  511     1     7   147.5   161.7    14.2  2421.4   155.4  8808.2  6386.9   989.7  1206.7   96569.4   57827.4 
  512     1     1     6.3    27.0    20.7  2558.4    19.1  9400.6  6842.2   725.4  1334.4  137561.5   81276.3 
  512     1     2    28.9    47.5    18.6  2592.1    34.3  8582.8  5990.7  1143.8   507.5  110642.1   56207.4 
  512     1     3    57.1    70.9    13.8  2203.6    64.7  9567.1  7363.5  1196.5  1634.8   99262.8   66209.4 
  512     1     4    73.3    96.1    22.8  1984.7    81.4  7935.4  5950.7   983.3   419.3  124507.4   74890.6 
  512     1     5   105.1   120.0    14.9  2948.9   110.1  9493.2  6544.2  1658.9   427.5  104974.7   57792.0 
  512     1     6   121.7   141.3    19.6  3117.3   128.9  8834.9  5717.6   838.2   738.3  125910.9   57330.3 
  512     1     7   147.2   161.7    14.5  2478.3   155.8  8629.5  6151.3   835.8  1272.1   95866.9   56214.7 
  513     1     1     7.0    25.6    18.6  3363.1    18.5  9402.7  6039.6   794.8  1041.4  132064.2   64803.0 
  513     1     2    27.6    46.7    19.1  3362.6    33.1  8961.1  5598.4  1248.1   517.1  120826.9   50211.2 
  513     1     3    56.0    72.5    16.5  2437.5    65.5  9494.2  7056.6  1080.5  1680.5  122214.1   78338.9 
  513     1     4    74.9    96.1    21.1  2240.3    81.9  7571.4  5331.1   939.9   481.2  114714.6   60947.8 
  513     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  513     1     6   112.5   141.7    29.3  3890.8   124.1  9249.6  5358.8   684.9   823.8  210414.3   89799.6 
  513     1     7   147.9   159.6    11.8  3117.9   153.8  9040.1  5922.1  1084.4  1116.4   85430.3   41779.0 
  514     1     1     7.1    25.9    18.9  2965.9    18.6  9389.6  6423.7   767.7  1142.4  131564.7   72246.5 
  514     1     2    27.4    45.0    17.6  3023.9    32.9  8999.1  5975.2  1393.2   750.1  114891.8   54414.3 
  514     1     3    56.1    72.4    16.3  2369.3    65.6  9575.4  7206.1  1055.1  1819.1  122150.1   79502.2 
  514     1     4    74.6    97.7    23.1  2125.1    82.5  7513.7  5388.5   907.9   537.8  121509.3   68380.9 
  514     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  514     1     6   110.9   141.9    30.9  3631.8   123.7  9146.0  5514.2   603.1   857.2  222077.9  102227.8 
  514     1     7   147.1   159.8    12.7  3004.9   154.0  9153.0  6148.1   978.3  1187.4   89253.6   47184.6 
  515     1     1     7.1    25.4    18.3  3105.9    18.5  9436.7  6330.9   945.1  1128.2  128147.9   66030.0 
  515     1     2    27.6    45.2    17.6  3239.6    33.1  8744.7  5505.1  1346.6   695.7  113911.9   49119.9 
  515     1     3    56.8    72.0    15.1  2376.8    65.6  9677.3  7300.5  1118.3  1784.4  114148.8   73742.9 
  515     1     4    74.8    98.1    23.3  2048.4    82.2  8112.0  6063.6  1026.3   551.6  127248.1   73989.5 
  515     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
  515     1     6   114.9   142.2    27.3  3736.5   124.5  9105.9  5369.4  1128.4   780.5  201762.9   89666.7 
  515     1     7   147.1   161.1    14.1  2865.4   154.6  8825.8  5960.5   963.5  1151.1   99645.3   53799.4 
